root_translateX,root_translateY,root_translateZ,root_quaternionW,root_quaternionX,root_quaternionY,root_quaternionZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
-0.0349205806851387,-0.0044799186289310455,0.5371735095977783,0.9236103515138869,0.015848336238785156,0.3830028940484216,-0.0012377258946914462,-1.7637278409999038,0.24011354062872226,0.09880862593314321,1.8472750186920168,-0.7966609597206116,-0.1720205396413803,-1.7740748757209115,-0.3310360932680678,-0.12466221617355633,1.814392566680908,-0.81680428981781,0.21498867869377136,-0.03990448638796806,0.0,0.0,-0.7204000949859619,0.8173568248748779,-0.5891856551170349,0.8192186951637267,0.14364375174045563,-0.1080280989408493,0.30128514766693115,-0.6580192446708679,-0.6795261502265929,0.4447128474712372,0.9997612237930298,0.028594329953193665,-0.15787632763385773,0.02202846296131611,-0.053763316808400644,0.13458388639317914,0.06937127987666522,-0.04448556929600079,-0.1263704603991068,0.05563935960365417
-0.027598500251770016,-0.006578133441507816,0.5540398359298706,0.9334733848793236,0.012785930961561156,0.35837424590424916,0.005644427689772799,-1.6575612651925553,0.23656772606656973,0.0968585756110596,1.792364239692688,-0.7812083363533021,-0.17153377830982208,-1.6520459335211943,-0.329760861267163,-0.15099822693110476,1.7588560581207275,-0.8226850628852845,0.21640115976333615,-0.04934745654463768,0.0,0.0,-0.7668527960777282,0.9164246320724488,-0.6878417134284973,0.7258657217025757,0.22769895195961,-0.1069374904036522,0.28080505132675165,-0.6280810832977295,-0.7216390371322631,0.4076371192932129,0.9238082170486449,0.015544853173196316,-0.1731991022825241,0.04059064388275146,-0.05523938689636944,0.13559892813141539,0.06755565827182268,-0.04454084396826075,-0.12337889211635544,0.05270002089325542
-0.01640699803829193,-0.00811243336647749,0.582798182964325,0.9458380238172913,0.00800412288923132,0.3241853176569283,0.015173876691589977,-1.5005434745619755,0.2349653410682564,0.09955245043841876,1.682048201560974,-0.7406691312789918,-0.1671227216720581,-1.4750963248498468,-0.3224819245617505,-0.1736680024335554,1.6519231796264648,-0.7976040244102478,0.21536569297313687,-0.06414307653903961,0.0,0.0,-0.7904837131500243,1.0314403772354124,-0.7666145563125609,0.6087289452552795,0.29929205775260925,-0.11527258157730103,0.2480870634317398,-0.5555222630500793,-0.7645091414451598,0.3734830319881439,0.8173460364341735,-0.0003059289883822202,-0.18651235103607175,0.07399698346853256,-0.054827500770322064,0.1378340661763526,0.06354403432414461,-0.045276135251861534,-0.12537383167928245,0.049242483746319995
-0.0017976555973291395,-0.008575739338994026,0.6240112781524657,0.9583183896159871,0.0017223374655914864,0.28448805877065597,0.026257229373635144,-1.295728575693508,0.2337118958072928,0.11271328280769766,1.5013492107391355,-0.6623290777206421,-0.15751031041145325,-1.2567213504696033,-0.3023227179714041,-0.19115533158129283,1.483886957168579,-0.726909101009369,0.20396380126476288,-0.08676046878099442,0.0,0.0,-0.7746265530586242,1.1556158065795898,-0.8130874037742615,0.49122491478919983,0.3387546241283417,-0.1254596710205078,0.22064653038978577,-0.44006234407424927,-0.8004900217056273,0.3540697991847992,0.6909000873565674,-0.023614445701241493,-0.1883297860622406,0.1166129782795906,-0.053986389879176054,0.13963779137458573,0.05749845559483792,-0.046539369074666936,-0.13288614683006114,0.047636799755832016
0.017679434269666672,-0.00779161462560296,0.6798967719078064,0.9694177784230987,-0.00397480155553475,0.24283506710937702,0.03527750007869848,-1.0496164685059806,0.22840504317766563,0.13472934274095466,1.2333780527114868,-0.5287923812866211,-0.15086378157138824,-1.0081584374511274,-0.26870074839063385,-0.2072793772172919,1.2386497259140015,-0.5815863609313965,0.1906361281871796,-0.11643911898136138,0.0,0.0,-0.6713202595710753,1.2799363136291504,-0.8105257749557494,0.39908894896507263,0.3539420962333679,-0.14714932441711423,0.21600779891014096,-0.2948422431945801,-0.83076012134552,0.34710201621055603,0.5734749436378479,-0.0752476081252098,-0.19571931660175323,0.1706224828958511,-0.049117477688657596,0.14326194751341637,0.05439157665471393,-0.0442699246523026,-0.14370679949006557,0.051898622736473415
0.041715539991855614,-0.00559677230194211,0.749292254447937,0.9801399178473379,-0.007706860039419624,0.19445733356652883,0.03811418597769349,-0.7318211352986483,0.2170331218567787,0.17130783421945772,0.8479058742523193,-0.29093396663665766,-0.1637478768825531,-0.7106543615502668,-0.22712337854942466,-0.22404349630477216,0.8810234665870665,-0.3220055401325226,0.18655116856098172,-0.14415402710437775,0.0,0.0,-0.47223466634750366,1.3663997650146484,-0.7521765828132628,0.3506326675415039,0.34139901399612427,-0.1627660095691681,0.2272077649831772,-0.14540585875511167,-0.85348641872406,0.3646811842918396,0.519290030002594,-0.16174359619617462,-0.20316550135612488,0.18673419952392575,-0.04253923924773475,0.15032893666932978,0.05896701790864593,-0.03454475795344391,-0.15865535247646395,0.06321010451295979
0.06700398772954941,-0.0044349306263029575,0.8245385289192199,0.9893266430862656,-0.00968216515449023,0.14205812325559272,0.030960274137688454,-0.3966633627194087,0.20483058550388678,0.22305423585399953,0.38502883911132807,0.16616371273994443,-0.18626616895198825,-0.4059118040698779,-0.19174707138055025,-0.23286818866701406,0.45712482929229736,0.11678534746170044,0.20303353667259216,-0.15130050480365753,0.0,0.0,-0.2425350099802017,1.365639090538025,-0.6832418441772461,0.35939863324165344,0.3130326569080353,-0.18739847838878632,0.23352003097534177,-0.005845460575073957,-0.8527558445930482,0.3837658166885376,0.5577882528305054,-0.2596133053302765,-0.2059491127729416,0.1527898460626602,-0.018952124830348117,0.16289588456715787,0.08759265513140908,-0.010395654512922329,-0.18116971769817117,0.09546258086024262
0.08538605272769928,-0.0049975560978055,0.894945502281189,0.9943063432314523,-0.013517578419568887,0.10399638200980783,0.018892416791887145,-0.22462165903294046,0.22466696277955633,0.25138651157502023,0.17377032339572906,0.5236,-0.2306939661502838,-0.18838895656583687,-0.1846411285403673,-0.32906810777618434,0.16709905862808228,0.49651381373405457,0.23162220418453217,-0.1402602195739746,0.0,0.0,-0.07199519872665405,1.29657244682312,-0.6112686395645142,0.4403348565101624,0.2871509790420532,-0.2014915496110916,0.2196923643350601,0.07680735737085342,-0.8084089159965515,0.38636282086372375,0.6855191588401793,-0.31062099337577814,-0.20497889816761017,0.10516178607940672,0.00823333334826337,0.178753145041158,0.14913876854577013,0.007292174720195586,-0.19213402467105617,0.15421295014220263
0.08733183890581131,-0.0033860588446259494,0.9557380080223085,0.9943474116580621,-0.015475807184764358,0.10404024386548365,0.014469000563387107,-0.2435970922468675,0.23725080205394988,0.2711023696012734,0.2629409432411194,0.5236,-0.21934762597084043,-0.19021329404645052,-0.20486138518332653,-0.37413424356484826,0.2786879241466522,0.5190377235412598,0.22734013199806213,-0.1316337287425995,0.0,0.0,-0.04076031595468521,1.1831601858139038,-0.5708602666854857,0.588887631893158,0.23928871750831604,-0.18700820207595825,0.21679070591926572,0.0520198829472065,-0.7245819568634033,0.37675890326499933,0.8659130334854126,-0.28839197754859924,-0.20646671950817108,0.04481448978185654,-0.0011471242912864856,0.17153914308024143,0.21306328889374068,-0.020056851615179137,-0.18361886028897562,0.22270990312264374
0.0760599374771118,-0.004050105810165404,1.0061793327331543,0.9908791617775788,-0.01523065413230935,0.1328666504587399,0.016521716785488416,-0.4609278625803912,0.18755714969110793,0.052056754114572334,0.6429858803749084,0.5236,-0.24530085921287537,-0.4162771340940027,-0.14667288238837406,-0.17837800432376238,0.6079360842704773,0.4975744187831879,0.2618,-0.12685592472553253,0.0,0.0,-0.139180988073349,1.0626163482666016,-0.5689442753791809,0.7936521768569945,0.14853382110595703,-0.16155579686164856,0.1691193729639053,-0.059482790529727936,-0.6277146339416504,0.3579776585102081,1.0265436172485352,-0.20591825246810916,-0.2209932804107666,-0.025191443040966988,-0.03946342323866712,0.1712104843571714,0.29780266806680744,-0.03734230037892921,-0.16713542198998851,0.29846609360171067
0.05641152709722519,-0.004322802647948265,1.0505831241607666,0.9837622070900072,-0.011538079014383484,0.17789821049605975,0.02076100518653251,-0.7868146063326215,0.16798321456345433,-0.03497933720092028,1.1962999105453491,0.459428608417511,-0.25408199429512024,-0.7361791234996775,-0.12411877820747086,-0.11713035409593825,1.1607226133346555,0.3707914650440216,0.22733420133590695,-0.11408094316720963,0.0,0.0,-0.2843818068504333,0.9580969214439392,-0.5861314535140991,0.9731775522232056,0.0869852527976036,-0.12252877652645112,0.08999872952699661,-0.1903444677591324,-0.5606853365898132,0.3619658052921295,1.1297931671142578,-0.07153433561325073,-0.22129058837890625,-0.06830467283725739,-0.07668534773044215,0.17188265793174756,0.43006968746492524,-0.07366531452819008,-0.13916828882733207,0.42276862476716753
0.03473373502492905,-0.0028239961247891188,1.0778400897979736,0.9737594988045782,-0.004626907320395056,0.22530728788728527,0.0317436015817543,-1.135118060069379,0.24495052275583284,0.02788397418791666,1.7056384086608887,0.29131278395652765,-0.18256516754627228,-1.0440620016464257,-0.19307653295051264,-0.1832661144280115,1.7315489053726196,0.1503557413816452,0.12744231522083282,-0.11020030826330184,0.0,0.0,-0.4129544198513031,0.8860825896263121,-0.6179212331771851,1.0808393955230713,0.08206623047590254,-0.0797940194606781,0.010058321058750153,-0.30678093433380127,-0.5260942578315735,0.3660982251167297,1.1813576221466064,0.02281360886991024,-0.20141878724098203,-0.0943303406238556,-0.08486518236197829,0.14927728315350786,0.5672977358857275,-0.09658372822261006,-0.09704216616030784,0.5732585321290983
