root_translateX,root_translateY,root_translateZ,root_quaternionW,root_quaternionX,root_quaternionY,root_quaternionZ,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_foot_height,right_foot_height
-0.0349205806851387,-0.0044799186289310455,0.5371735095977783,0.9906792044639587,0.003814969910308719,0.1365264356136322,7.412381819449365e-05,-1.2341933250427246,0.28069815039634705,-0.041836515069007874,1.8472750186920168,-0.7966609597206116,-0.1720205396413803,-1.2317532300949097,-0.324312299489975,0.05258879810571671,1.814392566680908,-0.81680428981781,0.21498867869377136,-0.03990448638796806,0.004668977577239274,0.512820839881897,-0.7204000949859619,0.8173568248748779,-0.5891856551170349,0.8192186951637267,0.14364375174045563,-0.1080280989408493,0.30128514766693115,-0.6580192446708679,-0.6795261502265929,0.4447128474712372,0.9997612237930298,0.028594329953193665,-0.15787632763385773,0.02202846296131611,0.045016524945015006,0.036700133261650086
-0.027598500251770016,-0.006578133441507816,0.5540398359298706,0.9926487803459167,0.0029408156406134367,0.12109896540641785,0.0064196442253887645,-1.1515350341796875,0.2762210965156555,-0.03389927372336388,1.792364239692688,-0.7812083363533021,-0.17153377830982208,-1.1320873498916624,-0.33796370029449463,0.02311285398900509,1.7588560581207275,-0.8226850628852845,0.21640115976333615,-0.04934745654463768,-0.0008630282245576381,0.49070569872856146,-0.7668527960777282,0.9164246320724488,-0.6878417134284973,0.7258657217025757,0.22769895195961,-0.1069374904036522,0.28080505132675165,-0.6280810832977295,-0.7216390371322631,0.4076371192932129,0.9238082170486449,0.015544853173196316,-0.1731991022825241,0.04059064388275146,0.04654838041426132,0.03721215117792469
-0.01640699803829193,-0.00811243336647749,0.582798182964325,0.9941233396530152,0.00336382701061666,0.10747362673282625,0.014170954935252666,-1.0420618057250977,0.2702181935310364,-0.013989729806780817,1.682048201560974,-0.7406691312789918,-0.1671227216720581,-1.0040605068206787,-0.3488930463790893,-0.012905139476060867,1.6519231796264648,-0.7976040244102478,0.21536569297313687,-0.06414307653903961,-0.013154439628124235,0.44487464427948,-0.7904837131500243,1.0314403772354124,-0.7666145563125609,0.6087289452552795,0.29929205775260925,-0.11527258157730103,0.2480870634317398,-0.5555222630500793,-0.7645091414451598,0.3734830319881439,0.8173460364341735,-0.0003059289883822202,-0.18651235103607175,0.07399698346853256,0.04757468763970758,0.03836057179488567
-0.0017976555973291395,-0.008575739338994026,0.6240112781524657,0.9953505396842957,0.0056663756258785725,0.09394264221191406,0.022366566583514214,-0.8953874707221984,0.260269433259964,0.0202049370855093,1.5013492107391355,-0.6623290777206421,-0.15751031041145325,-0.8488889932632446,-0.3498634994029999,-0.05219710245728493,1.483886957168579,-0.726909101009369,0.20396380126476288,-0.08676046878099442,-0.03376311436295509,0.3875347375869751,-0.7746265530586242,1.1556158065795898,-0.8130874037742615,0.49122491478919983,0.3387546241283417,-0.1254596710205078,0.22064653038978577,-0.44006234407424927,-0.8004900217056273,0.3540697991847992,0.6909000873565674,-0.023614445701241493,-0.1883297860622406,0.1166129782795906,0.04750467317842311,0.04061292579113298
0.017679434269666672,-0.00779161462560296,0.6798967719078064,0.9963924288749696,0.008606487885117529,0.07871413975954054,0.029104324057698246,-0.7062682509422302,0.24542225897312164,0.06257981806993484,1.2333780527114868,-0.5287923812866211,-0.15086378157138824,-0.6650567650794983,-0.3355519473552704,-0.09501473605632782,1.2386497259140015,-0.5815863609313965,0.1906361281871796,-0.11643911898136138,-0.05526291951537132,0.32966193556785583,-0.6713202595710753,1.2799363136291504,-0.8105257749557494,0.39908894896507263,0.3539420962333679,-0.14714932441711423,0.21600779891014096,-0.2948422431945801,-0.83076012134552,0.34710201621055603,0.5734749436378479,-0.0752476081252098,-0.19571931660175323,0.1706224828958511,0.050130646056767376,0.04702484895925023
0.041715539991855614,-0.00559677230194211,0.749292254447937,0.9971884489059448,0.013125128112733364,0.06613442301750183,0.031047374010086056,-0.46272996068000793,0.22125956416130063,0.121577151119709,0.8479058742523193,-0.29093396663665766,-0.1637478768825531,-0.45173221826553345,-0.3090808391571045,-0.1459307074546814,0.8810234665870665,-0.3220055401325226,0.18655116856098172,-0.14415402710437775,-0.07160449773073196,0.2529198229312897,-0.47223466634750366,1.3663997650146484,-0.7521765828132628,0.3506326675415039,0.34139901399612427,-0.1627660095691681,0.2272077649831772,-0.14540585875511167,-0.85348641872406,0.3646811842918396,0.519290030002594,-0.16174359619617462,-0.20316550135612488,0.18673419952392575,0.06050594300717427,0.05860311664239734
0.06700398772954941,-0.0044349306263029575,0.8245385289192199,0.9974332451820371,0.01522538997232914,0.0648331567645073,0.025800170376896855,-0.2304977774620056,0.19218015670776367,0.19536039233207703,0.38502883911132807,0.16616371273994443,-0.18626616895198825,-0.2586413621902466,-0.2702125906944275,-0.19392146170139313,0.45712482929229736,0.11678534746170044,0.20303353667259216,-0.15130050480365753,-0.06939789652824402,0.14803260564804077,-0.2425350099802017,1.365639090538025,-0.6832418441772461,0.35939863324165344,0.3130326569080353,-0.18739847838878632,0.23352003097534177,-0.005845460575073957,-0.8527558445930482,0.3837658166885376,0.5577882528305054,-0.2596133053302765,-0.2059491127729416,0.1527898460626602,0.0931951234413331,0.0901202945340135
0.08538605272769928,-0.0049975560978055,0.894945502281189,0.9968823194503784,0.01006020326167345,0.07705297321081161,0.016194287687540054,-0.1586008071899414,0.1928747594356537,0.23898476362228396,0.17377032339572906,0.5497427582740784,-0.2306939661502838,-0.15025606751441956,-0.24624183773994443,-0.3196232318878174,0.16709905862808228,0.49651381373405457,0.23162220418453217,-0.1402602195739746,-0.05374286323785782,0.047913625836372375,-0.07199519872665405,1.29657244682312,-0.6112686395645142,0.4403348565101624,0.2871509790420532,-0.2014915496110916,0.2196923643350601,0.07680735737085342,-0.8084089159965515,0.38636282086372375,0.6855191588401793,-0.31062099337577814,-0.20497889816761017,0.10516178607940672,0.1557701913333277,0.1482311817982395
0.08733183890581131,-0.0033860588446259494,0.9557380080223085,0.9967598915100097,0.017742423340678215,0.07739921659231187,0.010616368614137173,-0.17224889993667603,0.18754248321056363,0.2576967775821686,0.2629409432411194,0.6208512783050537,-0.21934762597084043,-0.16266021132469177,-0.28622594475746155,-0.3657850027084351,0.2786879241466522,0.5190377235412598,0.22734013199806213,-0.1316337287425995,-0.07276075333356857,0.0452052466571331,-0.04076031595468521,1.1831601858139038,-0.5708602666854857,0.588887631893158,0.23928871750831604,-0.18700820207595825,0.21679070591926572,0.0520198829472065,-0.7245819568634033,0.37675890326499933,0.8659130334854126,-0.28839197754859924,-0.20646671950817108,0.04481448978185654,0.22355313948441813,0.21320524913835323
0.0760599374771118,-0.004050105810165404,1.0061793327331543,0.9979838132858275,0.020274030044674877,0.05998116359114647,0.009942072443664074,-0.3087590336799621,0.12388350814580916,0.0344795361161232,0.6429858803749084,0.5652749538421631,-0.24530085921287537,-0.27955499291419983,-0.2397054731845856,-0.14598140120506287,0.6079360842704773,0.4975744187831879,0.2667516767978668,-0.12685592472553253,-0.08822591602802275,0.1375092715024948,-0.139180988073349,1.0626163482666016,-0.5689442753791809,0.7936521768569945,0.14853382110595703,-0.16155579686164856,0.1691193729639053,-0.059482790529727936,-0.6277146339416504,0.3579776585102081,1.0265436172485352,-0.20591825246810916,-0.2209932804107666,-0.025191443040966988,0.3051911176368202,0.2890402133113093
0.05641152709722519,-0.004322802647948265,1.0505831241607666,0.9992062449455261,0.014988398179411888,0.03460388258099556,0.012041112408041954,-0.4975894093513489,0.10359198600053789,-0.06262892484664917,1.1962999105453491,0.459428608417511,-0.25408199429512024,-0.4485812485218048,-0.19973148405551913,-0.0586235336959362,1.1607226133346555,0.3707914650440216,0.22733420133590695,-0.11408094316720963,-0.08304761350154877,0.28197672963142395,-0.2843818068504333,0.9580969214439392,-0.5861314535140991,0.9731775522232056,0.0869852527976036,-0.12252877652645112,0.08999872952699661,-0.1903444677591324,-0.5606853365898132,0.3619658052921295,1.1297931671142578,-0.07153433561325073,-0.22129058837890625,-0.06830467283725739,0.4303438722528426,0.41341939236661396
0.03473373502492905,-0.0028239961247891188,1.0778400897979736,0.999267280101776,0.022255992516875267,0.02666138112545013,0.01805674843490124,-0.7228474617004393,0.1943416893482208,-0.04482876881957054,1.7056384086608887,0.29131278395652765,-0.18256516754627228,-0.6384900808334352,-0.29068639874458313,-0.06635307520627975,1.7315489053726196,0.1503557413816452,0.12744231522083282,-0.11020030826330184,-0.09166565537452696,0.3954100012779236,-0.4129544198513031,0.8860825896263121,-0.6179212331771851,1.0808393955230713,0.08206623047590254,-0.0797940194606781,0.010058321058750153,-0.30678093433380127,-0.5260942578315735,0.3660982251167297,1.1813576221466064,0.02281360886991024,-0.20141878724098203,-0.0943303406238556,0.5679126120957265,0.5616394833216225
0.014708627015352247,-0.0017767818644642828,1.0886539220809937,0.9985951781272888,0.029972219839692116,0.03736022487282753,0.023844838142395016,-0.9953331947326659,0.2848663330078125,-0.05218106508255005,2.120412588119507,0.09164341539144517,-0.07719942182302475,-0.8591518402099609,-0.4320494532585144,-0.05713130161166191,2.2212159633636475,-0.08244361728429793,-0.014454088173806667,-0.10885024070739746,-0.09707332402467728,0.47555410861968994,-0.5128231644630432,0.863496959209442,-0.6688106060028076,1.1087660789489746,0.09527829289436339,-0.06197379529476166,-0.03182033449411392,-0.4080626964569092,-0.5105187892913817,0.3637411892414093,1.1959931850433347,0.06952401995658875,-0.17734363675117493,-0.10940279066562653,0.6839461359923704,0.6970204283779698
